Version,Date,Team,Attack,Midfield,Defense
FIFA 18,2018-01-22,aston-villa,73,73,73
FIFA 18,2018-01-22,leeds,72,72,72
FIFA 18,2018-01-22,fulham,71,73,70
FIFA 18,2018-01-22,derby,71,72,71
FIFA 18,2018-01-22,wednesday,71,70,69
FIFA 18,2018-01-22,norwich,74,71,69
FIFA 18,2018-01-22,bristol,73,68,72
FIFA 18,2018-01-22,middlesbrough,72,71,71
FIFA 18,2018-01-22,hull,72,71,69
FIFA 18,2018-01-22,cardiff,72,70,72
FIFA 18,2018-01-22,reading,71,70,71
FIFA 18,2018-01-22,birmingham,71,70,70
FIFA 18,2018-01-22,sunderland,68,70,70
FIFA 18,2018-01-22,preston,72,70,70
FIFA 18,2018-01-22,nottingham,72,70,69
FIFA 18,2018-01-22,brentford,71,71,70
FIFA 18,2018-01-22,ipswich,71,69,70
FIFA 18,2018-01-22,sheffield,70,69,69
FIFA 18,2018-01-22,qpr,68,72,69
FIFA 18,2018-01-22,millwall,67,69,68
FIFA 18,2018-01-22,bolton,68,68,67
FIFA 18,2018-01-22,barnsley,68,67,68
FIFA 18,2018-01-22,burton,68,65,67
FIFA 18,2018-01-18,wolves,76,75,72
FIFA 18,2018-01-18,aston-villa,73,73,73
FIFA 18,2018-01-18,leeds,72,72,72
FIFA 18,2018-01-18,fulham,71,73,70
FIFA 18,2018-01-18,derby,71,72,71
FIFA 18,2018-01-18,wednesday,71,70,69
FIFA 18,2018-01-18,norwich,74,71,69
FIFA 18,2018-01-18,bristol,73,68,72
FIFA 18,2018-01-18,middlesbrough,72,71,71
FIFA 18,2018-01-18,hull,72,71,69
FIFA 18,2018-01-18,cardiff,72,70,72
FIFA 18,2018-01-18,reading,71,70,71
FIFA 18,2018-01-18,birmingham,71,70,70
FIFA 18,2018-01-18,sunderland,68,70,70
FIFA 18,2018-01-18,preston,72,70,70
FIFA 18,2018-01-18,nottingham,72,70,69
FIFA 18,2018-01-18,brentford,71,71,70
FIFA 18,2018-01-18,ipswich,71,69,70
FIFA 18,2018-01-18,sheffield,70,69,69
FIFA 18,2018-01-18,qpr,68,72,69
FIFA 18,2018-01-18,millwall,67,69,68
FIFA 18,2018-01-18,bolton,68,68,67
FIFA 18,2018-01-18,barnsley,68,67,68
FIFA 18,2018-01-18,burton,68,65,67
FIFA 18,2018-01-15,wolves,75,75,72
FIFA 18,2018-01-15,aston-villa,73,73,73
FIFA 18,2018-01-15,leeds,72,72,72
FIFA 18,2018-01-15,wednesday,72,71,70
FIFA 18,2018-01-15,hull,72,71,69
FIFA 18,2018-01-15,derby,71,72,71
FIFA 18,2018-01-15,fulham,70,73,70
FIFA 18,2018-01-15,norwich,74,71,71
FIFA 18,2018-01-15,middlesbrough,72,71,71
FIFA 18,2018-01-15,cardiff,72,70,72
FIFA 18,2018-01-15,reading,71,70,71
FIFA 18,2018-01-15,sunderland,71,70,71
FIFA 18,2018-01-15,birmingham,70,71,71
FIFA 18,2018-01-15,bristol,70,70,72
FIFA 18,2018-01-15,preston,72,70,70
FIFA 18,2018-01-15,nottingham,72,70,69
FIFA 18,2018-01-15,ipswich,71,69,70
FIFA 18,2018-01-15,brentford,70,71,70
FIFA 18,2018-01-15,sheffield,69,69,69
FIFA 18,2018-01-15,qpr,68,71,69
FIFA 18,2018-01-15,millwall,67,69,68
FIFA 18,2018-01-15,burton,69,66,67
FIFA 18,2018-01-15,bolton,68,68,67
FIFA 18,2018-01-15,barnsley,68,67,68
FIFA 18,2018-01-11,wolves,75,75,72
FIFA 18,2018-01-11,aston-villa,73,73,73
FIFA 18,2018-01-11,leeds,72,72,72
FIFA 18,2018-01-11,wednesday,72,71,70
FIFA 18,2018-01-11,hull,72,71,69
FIFA 18,2018-01-11,derby,71,72,71
FIFA 18,2018-01-11,fulham,70,73,70
FIFA 18,2018-01-11,norwich,74,71,71
FIFA 18,2018-01-11,middlesbrough,72,71,71
FIFA 18,2018-01-11,cardiff,72,70,72
FIFA 18,2018-01-11,reading,71,70,71
FIFA 18,2018-01-11,sunderland,71,70,71
FIFA 18,2018-01-11,birmingham,70,71,71
FIFA 18,2018-01-11,bristol,70,70,72
FIFA 18,2018-01-11,preston,72,70,70
FIFA 18,2018-01-11,nottingham,72,70,69
FIFA 18,2018-01-11,ipswich,71,69,70
FIFA 18,2018-01-11,brentford,70,71,70
FIFA 18,2018-01-11,sheffield,69,69,69
FIFA 18,2018-01-11,qpr,68,71,69
FIFA 18,2018-01-11,millwall,67,69,68
FIFA 18,2018-01-11,burton,69,66,67
FIFA 18,2018-01-11,bolton,68,68,67
FIFA 18,2018-01-11,barnsley,68,67,68
FIFA 18,2018-01-08,wolves,75,75,72
FIFA 18,2018-01-08,aston-villa,73,73,73
FIFA 18,2018-01-08,middlesbrough,73,72,71
FIFA 18,2018-01-08,leeds,72,72,72
FIFA 18,2018-01-08,wednesday,72,71,70
FIFA 18,2018-01-08,hull,72,71,69
FIFA 18,2018-01-08,derby,71,72,71
FIFA 18,2018-01-08,fulham,70,73,70
FIFA 18,2018-01-08,norwich,74,71,71
FIFA 18,2018-01-08,cardiff,71,70,71
FIFA 18,2018-01-08,reading,71,70,71
FIFA 18,2018-01-08,sunderland,71,70,71
FIFA 18,2018-01-08,birmingham,70,71,71
FIFA 18,2018-01-08,bristol,70,70,72
FIFA 18,2018-01-08,nottingham,72,70,69
FIFA 18,2018-01-08,preston,71,69,70
FIFA 18,2018-01-08,ipswich,71,69,70
FIFA 18,2018-01-08,brentford,70,71,70
FIFA 18,2018-01-08,qpr,68,71,69
FIFA 18,2018-01-08,sheffield,69,69,69
FIFA 18,2018-01-08,millwall,67,69,68
FIFA 18,2018-01-08,burton,69,66,67
FIFA 18,2018-01-08,bolton,68,68,67
FIFA 18,2018-01-08,barnsley,67,67,68
FIFA 18,2018-01-04,wolves,75,75,72
FIFA 18,2018-01-04,aston-villa,73,73,73
FIFA 18,2018-01-04,middlesbrough,73,72,71
FIFA 18,2018-01-04,leeds,72,72,72
FIFA 18,2018-01-04,wednesday,72,71,70
FIFA 18,2018-01-04,hull,72,71,69
FIFA 18,2018-01-04,derby,71,72,71
FIFA 18,2018-01-04,fulham,70,73,70
FIFA 18,2018-01-04,norwich,74,71,71
FIFA 18,2018-01-04,cardiff,71,70,71
FIFA 18,2018-01-04,reading,71,70,71
FIFA 18,2018-01-04,sunderland,71,70,71
FIFA 18,2018-01-04,birmingham,70,71,71
FIFA 18,2018-01-04,bristol,70,70,72
FIFA 18,2018-01-04,nottingham,72,70,69
FIFA 18,2018-01-04,preston,71,69,70
FIFA 18,2018-01-04,ipswich,71,69,70
FIFA 18,2018-01-04,brentford,70,71,70
FIFA 18,2018-01-04,qpr,68,71,69
FIFA 18,2018-01-04,sheffield,69,69,69
FIFA 18,2018-01-04,millwall,67,69,68
FIFA 18,2018-01-04,burton,69,66,67
FIFA 18,2018-01-04,bolton,68,68,67
FIFA 18,2018-01-04,barnsley,67,67,68
FIFA 18,2018-01-02,wolves,75,75,72
FIFA 18,2018-01-02,aston-villa,69,73,73
FIFA 18,2018-01-02,norwich,75,71,71
FIFA 18,2018-01-02,leeds,74,72,72
FIFA 18,2018-01-02,middlesbrough,73,72,72
FIFA 18,2018-01-02,hull,73,71,69
FIFA 18,2018-01-02,fulham,72,73,70
FIFA 18,2018-01-02,wednesday,72,71,70
FIFA 18,2018-01-02,derby,71,72,71
FIFA 18,2018-01-02,reading,71,71,71
FIFA 18,2018-01-02,cardiff,71,70,72
FIFA 18,2018-01-02,bristol,71,70,72
FIFA 18,2018-01-02,sunderland,70,71,71
FIFA 18,2018-01-02,birmingham,70,71,71
FIFA 18,2018-01-02,nottingham,72,70,69
FIFA 18,2018-01-02,brentford,71,70,70
FIFA 18,2018-01-02,ipswich,71,70,70
FIFA 18,2018-01-02,qpr,68,71,69
FIFA 18,2018-01-02,preston,69,69,69
FIFA 18,2018-01-02,sheffield,69,69,69
FIFA 18,2018-01-02,bolton,68,68,67
FIFA 18,2018-01-02,millwall,67,68,68
FIFA 18,2018-01-02,burton,69,65,67
FIFA 18,2018-01-02,barnsley,68,67,67
FIFA 18,2017-12-28,wolves,75,75,72
FIFA 18,2017-12-28,aston-villa,69,73,73
FIFA 18,2017-12-28,norwich,75,71,71
FIFA 18,2017-12-28,leeds,74,72,72
FIFA 18,2017-12-28,middlesbrough,73,72,72
FIFA 18,2017-12-28,hull,73,71,69
FIFA 18,2017-12-28,fulham,72,73,70
FIFA 18,2017-12-28,wednesday,72,71,70
FIFA 18,2017-12-28,derby,71,72,71
FIFA 18,2017-12-28,reading,71,71,71
FIFA 18,2017-12-28,cardiff,71,70,72
FIFA 18,2017-12-28,bristol,71,70,72
FIFA 18,2017-12-28,sunderland,70,71,71
FIFA 18,2017-12-28,birmingham,70,71,71
FIFA 18,2017-12-28,nottingham,72,70,69
FIFA 18,2017-12-28,brentford,71,70,70
FIFA 18,2017-12-28,ipswich,71,70,70
FIFA 18,2017-12-28,qpr,68,71,69
FIFA 18,2017-12-28,preston,69,69,69
FIFA 18,2017-12-28,sheffield,69,69,69
FIFA 18,2017-12-28,bolton,68,68,67
FIFA 18,2017-12-28,millwall,67,68,68
FIFA 18,2017-12-28,burton,69,65,67
FIFA 18,2017-12-28,barnsley,68,67,67
FIFA 18,2017-12-21,wolves,75,75,72
FIFA 18,2017-12-21,aston-villa,69,73,73
FIFA 18,2017-12-21,norwich,75,71,71
FIFA 18,2017-12-21,leeds,74,72,72
FIFA 18,2017-12-21,middlesbrough,73,72,72
FIFA 18,2017-12-21,hull,73,71,69
FIFA 18,2017-12-21,fulham,72,73,70
FIFA 18,2017-12-21,wednesday,72,71,70
FIFA 18,2017-12-21,derby,71,72,71
FIFA 18,2017-12-21,reading,71,71,71
FIFA 18,2017-12-21,cardiff,71,70,72
FIFA 18,2017-12-21,bristol,71,70,72
FIFA 18,2017-12-21,sunderland,70,71,71
FIFA 18,2017-12-21,birmingham,70,71,71
FIFA 18,2017-12-21,nottingham,72,70,69
FIFA 18,2017-12-21,brentford,71,70,70
FIFA 18,2017-12-21,ipswich,71,70,70
FIFA 18,2017-12-21,qpr,68,71,69
FIFA 18,2017-12-21,preston,69,69,69
FIFA 18,2017-12-21,sheffield,69,69,69
FIFA 18,2017-12-21,bolton,68,68,67
FIFA 18,2017-12-21,millwall,67,68,68
FIFA 18,2017-12-21,burton,69,65,67
FIFA 18,2017-12-21,barnsley,68,67,67
FIFA 18,2017-12-18,wolves,75,75,72
FIFA 18,2017-12-18,aston-villa,69,73,73
FIFA 18,2017-12-18,norwich,75,71,71
FIFA 18,2017-12-18,leeds,74,72,72
FIFA 18,2017-12-18,middlesbrough,73,71,72
FIFA 18,2017-12-18,hull,73,71,69
FIFA 18,2017-12-18,wednesday,72,71,70
FIFA 18,2017-12-18,fulham,71,73,70
FIFA 18,2017-12-18,derby,71,72,71
FIFA 18,2017-12-18,cardiff,71,71,71
FIFA 18,2017-12-18,reading,71,71,71
FIFA 18,2017-12-18,bristol,71,70,72
FIFA 18,2017-12-18,sunderland,70,71,71
FIFA 18,2017-12-18,birmingham,69,71,70
FIFA 18,2017-12-18,nottingham,72,71,69
FIFA 18,2017-12-18,brentford,71,70,70
FIFA 18,2017-12-18,ipswich,71,70,70
FIFA 18,2017-12-18,qpr,67,71,69
FIFA 18,2017-12-18,preston,69,69,69
FIFA 18,2017-12-18,sheffield,69,69,69
FIFA 18,2017-12-18,bolton,68,68,66
FIFA 18,2017-12-18,millwall,67,68,68
FIFA 18,2017-12-18,barnsley,68,67,67
FIFA 18,2017-12-18,burton,67,68,67
FIFA 18,2017-12-14,wolves,75,75,72
FIFA 18,2017-12-14,aston-villa,69,73,73
FIFA 18,2017-12-14,norwich,75,71,71
FIFA 18,2017-12-14,leeds,74,72,72
FIFA 18,2017-12-14,middlesbrough,73,71,72
FIFA 18,2017-12-14,hull,73,71,69
FIFA 18,2017-12-14,wednesday,72,71,70
FIFA 18,2017-12-14,fulham,71,73,70
FIFA 18,2017-12-14,derby,71,72,71
FIFA 18,2017-12-14,cardiff,71,71,71
FIFA 18,2017-12-14,reading,71,71,71
FIFA 18,2017-12-14,bristol,71,70,72
FIFA 18,2017-12-14,sunderland,70,71,71
FIFA 18,2017-12-14,birmingham,69,71,70
FIFA 18,2017-12-14,nottingham,72,71,69
FIFA 18,2017-12-14,brentford,71,70,70
FIFA 18,2017-12-14,ipswich,71,70,70
FIFA 18,2017-12-14,qpr,67,71,69
FIFA 18,2017-12-14,preston,69,69,69
FIFA 18,2017-12-14,sheffield,69,69,69
FIFA 18,2017-12-14,bolton,68,68,66
FIFA 18,2017-12-14,millwall,67,68,68
FIFA 18,2017-12-14,barnsley,68,67,67
FIFA 18,2017-12-14,burton,67,68,67
FIFA 18,2017-12-11,wolves,75,75,72
FIFA 18,2017-12-11,aston-villa,69,73,73
FIFA 18,2017-12-11,norwich,75,71,71
FIFA 18,2017-12-11,leeds,74,72,72
FIFA 18,2017-12-11,middlesbrough,73,71,72
FIFA 18,2017-12-11,hull,73,71,69
FIFA 18,2017-12-11,wednesday,72,71,70
FIFA 18,2017-12-11,fulham,71,74,70
FIFA 18,2017-12-11,derby,71,72,71
FIFA 18,2017-12-11,cardiff,71,71,71
FIFA 18,2017-12-11,reading,71,71,71
FIFA 18,2017-12-11,bristol,71,69,72
FIFA 18,2017-12-11,sunderland,70,71,71
FIFA 18,2017-12-11,birmingham,69,71,70
FIFA 18,2017-12-11,nottingham,72,71,69
FIFA 18,2017-12-11,brentford,71,70,70
FIFA 18,2017-12-11,ipswich,70,70,70
FIFA 18,2017-12-11,qpr,69,71,69
FIFA 18,2017-12-11,preston,71,69,69
FIFA 18,2017-12-11,sheffield,69,69,69
FIFA 18,2017-12-11,bolton,68,68,67
FIFA 18,2017-12-11,millwall,67,68,68
FIFA 18,2017-12-11,barnsley,68,67,67
FIFA 18,2017-12-11,burton,67,67,67
FIFA 18,2017-12-07,wolves,75,75,72
FIFA 18,2017-12-07,aston-villa,69,73,73
FIFA 18,2017-12-07,norwich,75,71,71
FIFA 18,2017-12-07,leeds,74,72,72
FIFA 18,2017-12-07,middlesbrough,73,71,72
FIFA 18,2017-12-07,hull,73,71,69
FIFA 18,2017-12-07,wednesday,72,71,70
FIFA 18,2017-12-07,fulham,71,74,70
FIFA 18,2017-12-07,derby,71,72,71
FIFA 18,2017-12-07,cardiff,71,71,71
FIFA 18,2017-12-07,reading,71,71,71
FIFA 18,2017-12-07,bristol,71,69,72
FIFA 18,2017-12-07,sunderland,70,71,71
FIFA 18,2017-12-07,birmingham,69,71,70
FIFA 18,2017-12-07,nottingham,72,71,69
FIFA 18,2017-12-07,brentford,71,70,70
FIFA 18,2017-12-07,ipswich,70,70,70
FIFA 18,2017-12-07,qpr,69,71,69
FIFA 18,2017-12-07,preston,71,69,69
FIFA 18,2017-12-07,sheffield,69,69,69
FIFA 18,2017-12-07,bolton,68,68,67
FIFA 18,2017-12-07,millwall,67,68,68
FIFA 18,2017-12-07,barnsley,68,67,67
FIFA 18,2017-12-07,burton,67,67,67
FIFA 18,2017-12-04,wolves,75,75,72
FIFA 18,2017-12-04,aston-villa,69,73,73
FIFA 18,2017-12-04,norwich,75,71,71
FIFA 18,2017-12-04,leeds,74,72,72
FIFA 18,2017-12-04,middlesbrough,73,71,72
FIFA 18,2017-12-04,hull,73,71,69
FIFA 18,2017-12-04,wednesday,72,71,70
FIFA 18,2017-12-04,fulham,71,74,70
FIFA 18,2017-12-04,derby,71,72,71
FIFA 18,2017-12-04,cardiff,71,71,71
FIFA 18,2017-12-04,reading,71,71,71
FIFA 18,2017-12-04,birmingham,71,71,70
FIFA 18,2017-12-04,bristol,71,69,72
FIFA 18,2017-12-04,sunderland,70,72,71
FIFA 18,2017-12-04,nottingham,72,70,69
FIFA 18,2017-12-04,brentford,71,70,70
FIFA 18,2017-12-04,ipswich,70,69,69
FIFA 18,2017-12-04,qpr,69,71,69
FIFA 18,2017-12-04,preston,71,69,68
FIFA 18,2017-12-04,sheffield,69,69,69
FIFA 18,2017-12-04,millwall,67,68,68
FIFA 18,2017-12-04,barnsley,68,67,67
FIFA 18,2017-12-04,bolton,67,68,67
FIFA 18,2017-12-04,burton,67,67,67
FIFA 18,2017-11-30,wolves,75,75,72
FIFA 18,2017-11-30,aston-villa,69,73,73
FIFA 18,2017-11-30,norwich,75,71,71
FIFA 18,2017-11-30,leeds,74,72,72
FIFA 18,2017-11-30,middlesbrough,73,71,72
FIFA 18,2017-11-30,hull,73,71,69
FIFA 18,2017-11-30,wednesday,72,71,70
FIFA 18,2017-11-30,fulham,71,74,70
FIFA 18,2017-11-30,derby,71,72,71
FIFA 18,2017-11-30,cardiff,71,71,71
FIFA 18,2017-11-30,reading,71,71,71
FIFA 18,2017-11-30,birmingham,71,71,70
FIFA 18,2017-11-30,bristol,71,69,72
FIFA 18,2017-11-30,sunderland,70,72,71
FIFA 18,2017-11-30,nottingham,72,70,69
FIFA 18,2017-11-30,brentford,71,70,70
FIFA 18,2017-11-30,ipswich,70,69,69
FIFA 18,2017-11-30,qpr,69,71,69
FIFA 18,2017-11-30,preston,71,69,68
FIFA 18,2017-11-30,sheffield,69,69,69
FIFA 18,2017-11-30,millwall,67,68,68
FIFA 18,2017-11-30,barnsley,68,67,67
FIFA 18,2017-11-30,bolton,67,68,67
FIFA 18,2017-11-30,burton,67,67,67
FIFA 18,2017-11-27,wolves,75,75,72
FIFA 18,2017-11-27,aston-villa,69,73,73
FIFA 18,2017-11-27,norwich,75,71,70
FIFA 18,2017-11-27,leeds,74,72,72
FIFA 18,2017-11-27,middlesbrough,73,71,72
FIFA 18,2017-11-27,hull,73,71,69
FIFA 18,2017-11-27,wednesday,72,71,70
FIFA 18,2017-11-27,fulham,71,74,71
FIFA 18,2017-11-27,derby,71,72,72
FIFA 18,2017-11-27,cardiff,71,71,71
FIFA 18,2017-11-27,birmingham,71,71,70
FIFA 18,2017-11-27,sunderland,70,72,71
FIFA 18,2017-11-27,reading,70,71,71
FIFA 18,2017-11-27,nottingham,72,70,69
FIFA 18,2017-11-27,brentford,71,70,71
FIFA 18,2017-11-27,bristol,71,69,72
FIFA 18,2017-11-27,ipswich,70,69,69
FIFA 18,2017-11-27,qpr,69,71,69
FIFA 18,2017-11-27,preston,71,69,68
FIFA 18,2017-11-27,sheffield,69,69,68
FIFA 18,2017-11-27,barnsley,68,66,67
FIFA 18,2017-11-27,millwall,67,68,68
FIFA 18,2017-11-27,bolton,67,68,67
FIFA 18,2017-11-27,burton,67,67,67
FIFA 18,2017-11-23,wolves,75,75,72
FIFA 18,2017-11-23,aston-villa,69,73,73
FIFA 18,2017-11-23,norwich,75,71,70
FIFA 18,2017-11-23,leeds,74,72,72
FIFA 18,2017-11-23,middlesbrough,73,71,72
FIFA 18,2017-11-23,hull,73,71,69
FIFA 18,2017-11-23,wednesday,72,71,70
FIFA 18,2017-11-23,fulham,71,74,71
FIFA 18,2017-11-23,derby,71,72,72
FIFA 18,2017-11-23,cardiff,71,71,71
FIFA 18,2017-11-23,birmingham,71,71,70
FIFA 18,2017-11-23,sunderland,70,72,71
FIFA 18,2017-11-23,reading,70,71,71
FIFA 18,2017-11-23,nottingham,72,70,69
FIFA 18,2017-11-23,brentford,71,70,71
FIFA 18,2017-11-23,bristol,71,69,72
FIFA 18,2017-11-23,ipswich,70,69,69
FIFA 18,2017-11-23,qpr,69,71,69
FIFA 18,2017-11-23,preston,71,69,68
FIFA 18,2017-11-23,sheffield,69,69,68
FIFA 18,2017-11-23,barnsley,68,66,67
FIFA 18,2017-11-23,millwall,67,68,68
FIFA 18,2017-11-23,bolton,67,68,67
FIFA 18,2017-11-23,burton,67,67,67
FIFA 18,2017-11-20,wolves,75,75,72
FIFA 18,2017-11-20,aston-villa,69,73,73
FIFA 18,2017-11-20,leeds,74,71,72
FIFA 18,2017-11-20,fulham,73,74,70
FIFA 18,2017-11-20,middlesbrough,73,71,72
FIFA 18,2017-11-20,norwich,73,71,70
FIFA 18,2017-11-20,hull,73,71,69
FIFA 18,2017-11-20,wednesday,72,71,70
FIFA 18,2017-11-20,derby,71,72,72
FIFA 18,2017-11-20,sunderland,70,71,71
FIFA 18,2017-11-20,cardiff,71,71,70
FIFA 18,2017-11-20,birmingham,71,71,70
FIFA 18,2017-11-20,reading,70,71,71
FIFA 18,2017-11-20,nottingham,72,70,69
FIFA 18,2017-11-20,brentford,71,71,70
FIFA 18,2017-11-20,bristol,71,69,72
FIFA 18,2017-11-20,qpr,70,71,69
FIFA 18,2017-11-20,ipswich,70,69,69
FIFA 18,2017-11-20,preston,70,69,67
FIFA 18,2017-11-20,sheffield,68,69,68
FIFA 18,2017-11-20,burton,68,67,67
FIFA 18,2017-11-20,barnsley,68,66,68
FIFA 18,2017-11-20,millwall,67,68,68
FIFA 18,2017-11-20,bolton,67,68,68
FIFA 18,2017-11-16,wolves,75,75,72
FIFA 18,2017-11-16,aston-villa,69,73,73
FIFA 18,2017-11-16,leeds,74,71,72
FIFA 18,2017-11-16,fulham,73,74,70
FIFA 18,2017-11-16,middlesbrough,73,71,72
FIFA 18,2017-11-16,norwich,73,71,70
FIFA 18,2017-11-16,hull,73,71,69
FIFA 18,2017-11-16,wednesday,72,71,70
FIFA 18,2017-11-16,derby,71,72,72
FIFA 18,2017-11-16,sunderland,70,71,71
FIFA 18,2017-11-16,cardiff,71,71,70
FIFA 18,2017-11-16,birmingham,71,71,70
FIFA 18,2017-11-16,reading,70,71,71
FIFA 18,2017-11-16,nottingham,72,70,69
FIFA 18,2017-11-16,brentford,71,71,70
FIFA 18,2017-11-16,bristol,71,69,72
FIFA 18,2017-11-16,qpr,70,71,69
FIFA 18,2017-11-16,ipswich,70,69,69
FIFA 18,2017-11-16,preston,70,69,67
FIFA 18,2017-11-16,sheffield,68,69,68
FIFA 18,2017-11-16,burton,68,67,67
FIFA 18,2017-11-16,barnsley,68,66,68
FIFA 18,2017-11-16,millwall,67,68,68
FIFA 18,2017-11-16,bolton,67,68,68
FIFA 18,2017-11-13,wolves,75,75,72
FIFA 18,2017-11-13,aston-villa,69,73,73
FIFA 18,2017-11-13,leeds,74,71,72
FIFA 18,2017-11-13,fulham,73,74,70
FIFA 18,2017-11-13,middlesbrough,73,71,72
FIFA 18,2017-11-13,norwich,73,71,70
FIFA 18,2017-11-13,hull,73,71,69
FIFA 18,2017-11-13,wednesday,72,71,70
FIFA 18,2017-11-13,derby,71,72,72
FIFA 18,2017-11-13,sunderland,70,71,71
FIFA 18,2017-11-13,birmingham,71,71,70
FIFA 18,2017-11-13,reading,70,71,71
FIFA 18,2017-11-13,nottingham,72,70,69
FIFA 18,2017-11-13,cardiff,71,71,70
FIFA 18,2017-11-13,brentford,71,71,70
FIFA 18,2017-11-13,bristol,71,69,72
FIFA 18,2017-11-13,qpr,70,71,70
FIFA 18,2017-11-13,ipswich,70,69,69
FIFA 18,2017-11-13,preston,70,69,67
FIFA 18,2017-11-13,sheffield,69,69,68
FIFA 18,2017-11-13,burton,68,67,67
FIFA 18,2017-11-13,barnsley,68,66,68
FIFA 18,2017-11-13,millwall,67,68,68
FIFA 18,2017-11-13,bolton,67,68,68
FIFA 18,2017-11-06,wolves,75,75,72
FIFA 18,2017-11-06,aston-villa,75,73,73
FIFA 18,2017-11-06,leeds,74,72,72
FIFA 18,2017-11-06,norwich,73,71,70
FIFA 18,2017-11-06,hull,73,71,69
FIFA 18,2017-11-06,fulham,72,74,70
FIFA 18,2017-11-06,middlesbrough,72,71,72
FIFA 18,2017-11-06,wednesday,72,71,71
FIFA 18,2017-11-06,derby,71,72,72
FIFA 18,2017-11-06,sunderland,70,71,71
FIFA 18,2017-11-06,birmingham,71,72,71
FIFA 18,2017-11-06,reading,67,71,71
FIFA 18,2017-11-06,nottingham,72,70,69
FIFA 18,2017-11-06,cardiff,71,71,70
FIFA 18,2017-11-06,brentford,70,71,70
FIFA 18,2017-11-06,qpr,70,71,70
FIFA 18,2017-11-06,bristol,70,69,72
FIFA 18,2017-11-06,ipswich,70,69,69
FIFA 18,2017-11-06,preston,70,69,68
FIFA 18,2017-11-06,sheffield,68,69,68
FIFA 18,2017-11-06,burton,68,67,67
FIFA 18,2017-11-06,barnsley,68,65,67
FIFA 18,2017-11-06,bolton,67,68,68
FIFA 18,2017-11-06,millwall,67,67,67
FIFA 18,2017-11-02,wolves,75,75,72
FIFA 18,2017-11-02,aston-villa,75,73,73
FIFA 18,2017-11-02,leeds,74,72,72
FIFA 18,2017-11-02,norwich,73,71,70
FIFA 18,2017-11-02,hull,73,71,69
FIFA 18,2017-11-02,fulham,72,74,70
FIFA 18,2017-11-02,middlesbrough,72,71,72
FIFA 18,2017-11-02,wednesday,72,71,71
FIFA 18,2017-11-02,derby,71,72,72
FIFA 18,2017-11-02,sunderland,70,71,71
FIFA 18,2017-11-02,birmingham,71,72,71
FIFA 18,2017-11-02,reading,67,71,71
FIFA 18,2017-11-02,nottingham,72,70,69
FIFA 18,2017-11-02,cardiff,71,71,70
FIFA 18,2017-11-02,brentford,70,71,70
FIFA 18,2017-11-02,qpr,70,71,70
FIFA 18,2017-11-02,bristol,70,69,72
FIFA 18,2017-11-02,ipswich,70,69,69
FIFA 18,2017-11-02,preston,70,69,68
FIFA 18,2017-11-02,sheffield,68,69,68
FIFA 18,2017-11-02,burton,68,67,67
FIFA 18,2017-11-02,barnsley,68,65,67
FIFA 18,2017-11-02,bolton,67,68,68
FIFA 18,2017-11-02,millwall,67,67,67
FIFA 18,2017-10-30,wolves,75,75,72
FIFA 18,2017-10-30,aston-villa,69,73,74
FIFA 18,2017-10-30,leeds,74,71,72
FIFA 18,2017-10-30,norwich,73,72,70
FIFA 18,2017-10-30,hull,73,71,69
FIFA 18,2017-10-30,fulham,72,74,70
FIFA 18,2017-10-30,middlesbrough,72,73,71
FIFA 18,2017-10-30,wednesday,72,71,72
FIFA 18,2017-10-30,derby,71,72,72
FIFA 18,2017-10-30,sunderland,71,72,71
FIFA 18,2017-10-30,birmingham,70,72,71
FIFA 18,2017-10-30,reading,71,71,71
FIFA 18,2017-10-30,nottingham,72,70,69
FIFA 18,2017-10-30,qpr,71,70,70
FIFA 18,2017-10-30,bristol,71,69,72
FIFA 18,2017-10-30,cardiff,70,71,70
FIFA 18,2017-10-30,brentford,70,71,70
FIFA 18,2017-10-30,preston,71,69,67
FIFA 18,2017-10-30,ipswich,70,69,69
FIFA 18,2017-10-30,sheffield,68,68,68
FIFA 18,2017-10-30,burton,68,67,67
FIFA 18,2017-10-30,bolton,67,68,68
FIFA 18,2017-10-30,barnsley,68,64,67
FIFA 18,2017-10-30,millwall,67,67,67
FIFA 18,2017-10-26,wolves,75,75,72
FIFA 18,2017-10-26,aston-villa,69,73,74
FIFA 18,2017-10-26,leeds,74,71,72
FIFA 18,2017-10-26,norwich,73,72,70
FIFA 18,2017-10-26,hull,73,71,69
FIFA 18,2017-10-26,fulham,72,74,70
FIFA 18,2017-10-26,middlesbrough,72,73,71
FIFA 18,2017-10-26,wednesday,72,71,72
FIFA 18,2017-10-26,derby,71,72,72
FIFA 18,2017-10-26,sunderland,71,72,71
FIFA 18,2017-10-26,birmingham,70,72,71
FIFA 18,2017-10-26,reading,71,71,71
FIFA 18,2017-10-26,nottingham,72,70,69
FIFA 18,2017-10-26,qpr,71,70,70
FIFA 18,2017-10-26,bristol,71,69,72
FIFA 18,2017-10-26,cardiff,70,71,70
FIFA 18,2017-10-26,brentford,70,71,70
FIFA 18,2017-10-26,preston,71,69,67
FIFA 18,2017-10-26,ipswich,70,69,69
FIFA 18,2017-10-26,sheffield,68,68,68
FIFA 18,2017-10-26,burton,68,67,67
FIFA 18,2017-10-26,bolton,67,68,68
FIFA 18,2017-10-26,barnsley,68,64,67
